,submission_id,itemID,type,setting,region,avg_rt,phrase,phrase_length,speakerKnowledge,is_a_quantifier,item_has_a_scalar_trigger_sentence,triggerType
226,3408,9,trigger,scalar,2_s_ntw_1,260.0,Some of the dishes were spicy.,6.0,partial,no,yes,scalar
227,3408,9,trigger,scalar,3_s_ntw_2,269.5,Some of the dishes were spicy.,6.0,partial,no,yes,scalar
228,3408,9,continuation,complement,1_anaphor,277.0,The rest were mild and I found them to be bland.,11.0,partial,no,yes,scalar
229,3408,9,continuation,complement,2_predicate,291.5,The rest were mild and I found them to be bland.,11.0,partial,no,yes,scalar
230,3408,9,continuation,complement,3_clause_boundary,297.0,The rest were mild and I found them to be bland.,11.0,partial,no,yes,scalar
231,3408,9,continuation,complement,4_next_two_words,289.5,The rest were mild and I found them to be bland.,11.0,partial,no,yes,scalar
232,3408,7,trigger,scalar,1_s_quantifier,235.0,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
233,3408,7,trigger,scalar,2_s_ntw_1,236.5,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
234,3408,7,trigger,scalar,3_s_ntw_2,233.5,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
235,3408,7,continuation,cancelation,cancelation_1,373.0,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
236,3408,7,continuation,cancelation,cancelation_2,261.0,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
237,3408,7,continuation,cancelation,cancelation_3,248.0,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
238,3408,7,continuation,cancelation,cancelation_4,256.0,"In fact, they all did because they had forgotten their umbrellas.",11.0,full,no,yes,scalar
239,3408,11,trigger,focused,1_f_particle,260.0,Only some of the bottles of Chardonnay were missing.,9.0,partial,no,no,focused
240,3408,11,trigger,focused,2_f_quantifier,244.5,Only some of the bottles of Chardonnay were missing.,9.0,partial,no,no,focused
241,3408,11,trigger,focused,3_f_ntw_1,260.5,Only some of the bottles of Chardonnay were missing.,9.0,partial,no,no,focused
242,3408,11,trigger,focused,4_f_ntw_2,241.5,Only some of the bottles of Chardonnay were missing.,9.0,partial,no,no,focused
243,3408,11,continuation,complement,1_anaphor,248.0,The rest were safe but I was still extremely upset.,10.0,partial,no,no,focused
244,3408,11,continuation,complement,2_predicate,248.5,The rest were safe but I was still extremely upset.,10.0,partial,no,no,focused
245,3408,11,continuation,complement,3_clause_boundary,259.0,The rest were safe but I was still extremely upset.,10.0,partial,no,no,focused
246,3408,11,continuation,complement,4_next_two_words,250.5,The rest were safe but I was still extremely upset.,10.0,partial,no,no,focused
247,3408,21,trigger,scalar,1_s_quantifier,240.5,Some of the dictionaries were labeled incorrectly.,7.0,partial,no,yes,scalar
248,3408,21,trigger,scalar,2_s_ntw_1,240.5,Some of the dictionaries were labeled incorrectly.,7.0,partial,no,yes,scalar
249,3408,21,trigger,scalar,3_s_ntw_2,222.5,Some of the dictionaries were labeled incorrectly.,7.0,partial,no,yes,scalar
250,3408,21,continuation,complement,1_anaphor,227.5,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,partial,no,yes,scalar
251,3408,21,continuation,complement,2_predicate,247.66666666666666,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,partial,no,yes,scalar
252,3408,21,continuation,complement,3_clause_boundary,242.0,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,partial,no,yes,scalar
253,3408,21,continuation,complement,4_next_two_words,246.5,The others were labeled appropriately though a few of them had been shelved in the wrong place.,17.0,partial,no,yes,scalar
254,3408,17,trigger,scalar,1_s_quantifier,247.5,Some of the steps were damaged.,6.0,full,no,yes,scalar
255,3408,17,trigger,scalar,2_s_ntw_1,253.5,Some of the steps were damaged.,6.0,full,no,yes,scalar
256,3408,17,trigger,scalar,3_s_ntw_2,270.0,Some of the steps were damaged.,6.0,full,no,yes,scalar
257,3408,17,continuation,cancelation,cancelation_1,313.0,"In fact, they all were so they will require extensive repairs.",11.0,full,no,yes,scalar
258,3408,17,continuation,cancelation,cancelation_2,239.5,"In fact, they all were so they will require extensive repairs.",11.0,full,no,yes,scalar
259,3408,17,continuation,cancelation,cancelation_3,297.0,"In fact, they all were so they will require extensive repairs.",11.0,full,no,yes,scalar
260,3408,17,continuation,cancelation,cancelation_4,257.0,"In fact, they all were so they will require extensive repairs.",11.0,full,no,yes,scalar
261,3408,12,trigger,scalar,1_s_quantifier,252.5,Some of the dog’s teeth were missing.,7.0,partial,no,yes,scalar
262,3408,12,trigger,scalar,2_s_ntw_1,250.5,Some of the dog’s teeth were missing.,7.0,partial,no,yes,scalar
263,3408,12,trigger,scalar,3_s_ntw_2,257.0,Some of the dog’s teeth were missing.,7.0,partial,no,yes,scalar
264,3408,12,continuation,cancelation,cancelation_1,252.0,"In fact, they all were because its owners completely neglected its oral hygiene.",13.0,partial,no,yes,scalar
265,3408,12,continuation,cancelation,cancelation_2,248.5,"In fact, they all were because its owners completely neglected its oral hygiene.",13.0,partial,no,yes,scalar
266,3408,12,continuation,cancelation,cancelation_3,239.0,"In fact, they all were because its owners completely neglected its oral hygiene.",13.0,partial,no,yes,scalar
267,3408,12,continuation,cancelation,cancelation_4,248.0,"In fact, they all were because its owners completely neglected its oral hygiene.",13.0,partial,no,yes,scalar
268,3408,1,trigger,focused,1_f_particle,280.0,Only some of the gold watches were fakes.,8.0,full,no,no,focused
269,3408,1,trigger,focused,2_f_quantifier,260.0,Only some of the gold watches were fakes.,8.0,full,no,no,focused
270,3408,1,trigger,focused,3_f_ntw_1,264.5,Only some of the gold watches were fakes.,8.0,full,no,no,focused
271,3408,1,trigger,focused,4_f_ntw_2,257.0,Only some of the gold watches were fakes.,8.0,full,no,no,focused
272,3408,1,continuation,complement,1_anaphor,249.0,"The rest were real, but the company is still planning to sue.",12.0,full,no,no,focused
273,3408,1,continuation,complement,2_predicate,280.5,"The rest were real, but the company is still planning to sue.",12.0,full,no,no,focused
274,3408,1,continuation,complement,3_clause_boundary,267.0,"The rest were real, but the company is still planning to sue.",12.0,full,no,no,focused
275,3408,1,continuation,complement,4_next_two_words,274.5,"The rest were real, but the company is still planning to sue.",12.0,full,no,no,focused
276,3408,20,trigger,focused,1_f_particle,268.0,Only some of the honors students received prizes.,8.0,partial,no,no,focused
277,3408,20,trigger,focused,2_f_quantifier,263.5,Only some of the honors students received prizes.,8.0,partial,no,no,focused
278,3408,20,trigger,focused,3_f_ntw_1,271.0,Only some of the honors students received prizes.,8.0,partial,no,no,focused
279,3408,20,trigger,focused,4_f_ntw_2,248.0,Only some of the honors students received prizes.,8.0,partial,no,no,focused
280,3408,20,continuation,complement,1_anaphor,277.5,The others were not invited to attend because the teachers didn’t want anyone to feel left out.,17.0,partial,no,no,focused
281,3408,20,continuation,complement,2_predicate,253.8,The others were not invited to attend because the teachers didn’t want anyone to feel left out.,17.0,partial,no,no,focused
282,3408,20,continuation,complement,3_clause_boundary,244.0,The others were not invited to attend because the teachers didn’t want anyone to feel left out.,17.0,partial,no,no,focused
283,3408,20,continuation,complement,4_next_two_words,256.5,The others were not invited to attend because the teachers didn’t want anyone to feel left out.,17.0,partial,no,no,focused
284,3408,19,trigger,scalar,1_s_quantifier,271.5,"Today, some of the liquid nitrogen containers needed to be refilled.",11.0,full,no,yes,scalar
285,3408,19,trigger,scalar,2_s_ntw_1,273.5,"Today, some of the liquid nitrogen containers needed to be refilled.",11.0,full,no,yes,scalar
286,3408,19,trigger,scalar,3_s_ntw_2,268.5,"Today, some of the liquid nitrogen containers needed to be refilled.",11.0,full,no,yes,scalar
287,3408,19,continuation,cancelation,cancelation_1,268.0,"In fact, they all did which confused me because we hadn’t used a lot this morning.",16.0,full,no,yes,scalar
288,3408,19,continuation,cancelation,cancelation_2,262.5,"In fact, they all did which confused me because we hadn’t used a lot this morning.",16.0,full,no,yes,scalar
289,3408,19,continuation,cancelation,cancelation_3,234.0,"In fact, they all did which confused me because we hadn’t used a lot this morning.",16.0,full,no,yes,scalar
290,3408,19,continuation,cancelation,cancelation_4,287.0,"In fact, they all did which confused me because we hadn’t used a lot this morning.",16.0,full,no,yes,scalar
291,3408,6,trigger,focused,1_f_particle,277.0,Only some of our computers were infected.,7.0,partial,no,no,focused
292,3408,6,trigger,focused,2_f_quantifier,253.5,Only some of our computers were infected.,7.0,partial,no,no,focused
293,3408,6,trigger,focused,3_f_ntw_1,257.0,Only some of our computers were infected.,7.0,partial,no,no,focused
294,3408,6,trigger,focused,4_f_ntw_2,253.0,Only some of our computers were infected.,7.0,partial,no,no,focused
295,3408,6,continuation,complement,1_anaphor,262.0,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
296,3408,6,continuation,complement,2_predicate,242.0,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
297,3408,6,continuation,complement,3_clause_boundary,238.0,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
298,3408,6,continuation,complement,4_next_two_words,246.0,The rest were clean because their owners had been very cautious.,11.0,partial,no,no,focused
299,3408,8,trigger,focused,1_f_particle,284.0,Only some of the leather couches had been sold.,9.0,partial,no,no,focused
300,3408,8,trigger,focused,2_f_quantifier,231.5,Only some of the leather couches had been sold.,9.0,partial,no,no,focused
301,3408,8,trigger,focused,3_f_ntw_1,260.0,Only some of the leather couches had been sold.,9.0,partial,no,no,focused
302,3408,8,trigger,focused,4_f_ntw_2,266.0,Only some of the leather couches had been sold.,9.0,partial,no,no,focused
303,3408,8,continuation,complement,1_anaphor,271.5,The rest were going to be stored in the warehouse until the following season.,14.0,partial,no,no,focused
304,3408,8,continuation,complement,2_predicate,263.875,The rest were going to be stored in the warehouse until the following season.,14.0,partial,no,no,focused
305,3408,8,continuation,complement,3_clause_boundary,294.0,The rest were going to be stored in the warehouse until the following season.,14.0,partial,no,no,focused
306,3408,8,continuation,complement,4_next_two_words,258.0,The rest were going to be stored in the warehouse until the following season.,14.0,partial,no,no,focused
307,3408,18,trigger,focused,1_f_particle,266.0,Only some of its problems were difficult.,7.0,full,no,no,focused
308,3408,18,trigger,focused,2_f_quantifier,286.0,Only some of its problems were difficult.,7.0,full,no,no,focused
309,3408,18,trigger,focused,3_f_ntw_1,276.0,Only some of its problems were difficult.,7.0,full,no,no,focused
310,3408,18,trigger,focused,4_f_ntw_2,258.5,Only some of its problems were difficult.,7.0,full,no,no,focused
311,3408,18,continuation,complement,1_anaphor,268.5,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
312,3408,18,continuation,complement,2_predicate,249.0,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
313,3408,18,continuation,complement,3_clause_boundary,247.0,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
314,3408,18,continuation,complement,4_next_two_words,278.0,The others were straightforward and I feel like I learned a lot.,12.0,full,no,no,focused
315,3408,4,trigger,scalar,1_s_quantifier,274.0,Some of the passengers were still alive.,7.0,partial,no,yes,scalar
316,3408,4,trigger,scalar,2_s_ntw_1,257.5,Some of the passengers were still alive.,7.0,partial,no,yes,scalar
317,3408,4,trigger,scalar,3_s_ntw_2,273.5,Some of the passengers were still alive.,7.0,partial,no,yes,scalar
318,3408,4,continuation,cancelation,cancelation_1,280.0,"In fact, they all were and none were critically injured.",10.0,partial,no,yes,scalar
319,3408,4,continuation,cancelation,cancelation_2,263.0,"In fact, they all were and none were critically injured.",10.0,partial,no,yes,scalar
320,3408,4,continuation,cancelation,cancelation_3,257.0,"In fact, they all were and none were critically injured.",10.0,partial,no,yes,scalar
321,3408,4,continuation,cancelation,cancelation_4,249.0,"In fact, they all were and none were critically injured.",10.0,partial,no,yes,scalar
322,3408,24,trigger,scalar,1_s_quantifier,269.0,Some of my stocks went up.,6.0,full,no,yes,scalar
323,3408,24,trigger,scalar,2_s_ntw_1,276.5,Some of my stocks went up.,6.0,full,no,yes,scalar
324,3408,24,trigger,scalar,3_s_ntw_2,324.0,Some of my stocks went up.,6.0,full,no,yes,scalar
325,3408,24,continuation,cancelation,cancelation_1,341.0,"In fact, they all did but my portfolio was still down for the year.",14.0,full,no,yes,scalar
326,3408,24,continuation,cancelation,cancelation_2,391.0,"In fact, they all did but my portfolio was still down for the year.",14.0,full,no,yes,scalar
327,3408,24,continuation,cancelation,cancelation_3,245.0,"In fact, they all did but my portfolio was still down for the year.",14.0,full,no,yes,scalar
328,3408,24,continuation,cancelation,cancelation_4,269.0,"In fact, they all did but my portfolio was still down for the year.",14.0,full,no,yes,scalar
329,3408,23,trigger,scalar,1_s_quantifier,263.0,Some of the words sounded like they do in English.,10.0,partial,no,yes,scalar
330,3408,23,trigger,scalar,2_s_ntw_1,258.5,Some of the words sounded like they do in English.,10.0,partial,no,yes,scalar
331,3408,23,trigger,scalar,3_s_ntw_2,285.0,Some of the words sounded like they do in English.,10.0,partial,no,yes,scalar
332,3408,23,continuation,complement,1_anaphor,257.0,The others were totally unfamiliar which made the test somewhat challenging.,11.0,partial,no,yes,scalar
333,3408,23,continuation,complement,2_predicate,281.3333333333333,The others were totally unfamiliar which made the test somewhat challenging.,11.0,partial,no,yes,scalar
